gene_name,aro_id,aro_name,antibiotic_class
BlaB-25,3005538,BlaB-25,
BlaB-26,3005539,BlaB-26,
BlaB-27,3005540,BlaB-27,
BlaB-28,3005541,BlaB-28,
BlaB-29,3005542,BlaB-29,
BlaB-3,3005543,BlaB-3,
BlaB-30,3005544,BlaB-30,
BlaB-31,3005545,BlaB-31,
BlaB-32,3005546,BlaB-32,
BlaB-33,3005547,BlaB-33,
BlaB-34,3005548,BlaB-34,
BlaB-35,3005549,BlaB-35,
BlaB-36,3005550,BlaB-36,
BlaB-38,3005551,BlaB-38,
BlaB-39,3005552,BlaB-39,
BlaB-5,3005553,BlaB-5,
BlaB-6,3005554,BlaB-6,
BlaB-7,3005555,BlaB-7,
BlaB-8,3005556,BlaB-8,
BlaB-9,3005557,BlaB-9,
BSU-1,3006902,BSU-1,
BUT-2,3005558,BUT-2,
CAR-1,3006903,CAR-1,
CARB-11,3005559,CARB-11,
CARB-24,3005560,CARB-24,
CARB-25,3005561,CARB-25,
CARB-26,3005562,CARB-26,
CARB-27,3005563,CARB-27,
CARB-28,3005564,CARB-28,
CARB-29,3005565,CARB-29,
CARB-30,3005566,CARB-30,
CARB-31,3005567,CARB-31,
CARB-32,3005568,CARB-32,
CARB-33,3005569,CARB-33,
CARB-34,3005570,CARB-34,
CARB-35,3005571,CARB-35,
CARB-36,3005572,CARB-36,
CARB-38,3005573,CARB-38,
CARB-40,3005574,CARB-40,
CARB-41,3005575,CARB-41,
CARB-42,3005576,CARB-42,
CARB-43,3005577,CARB-43,
CARB-44,3005578,CARB-44,
CARB-45,3005579,CARB-45,
CARB-46,3005580,CARB-46,
CARB-47,3005581,CARB-47,
CARB-48,3005582,CARB-48,
CARB-49,3005583,CARB-49,
CARB-50,3005584,CARB-50,
CARB-51,3005585,CARB-51,
CARB-52,3005586,CARB-52,
CARB-53,3005587,CARB-53,
CARB-54,3005588,CARB-54,
CARB-55,3005589,CARB-55,
CDD-1,3006904,CDD-1,
CDD-2,3006905,CDD-2,
CepA-29,3006224,CepA-29,
CepA-44,3006225,CepA-44,
CepA-49,3006226,CepA-49,
CfiA10,3006906,CfiA10,
CfiA11,3006907,CfiA11,
CfiA14,3006908,CfiA14,
CfiA17,3006909,CfiA17,
CfiA18,3006910,CfiA18,
CfiA19,3006911,CfiA19,
CfiA2,3006912,CfiA2,
CfiA21,3006913,CfiA21,
CfiA22,3006914,CfiA22,
CfiA23,3006915,CfiA23,
CfiA24,3006916,CfiA24,
CfiA26,3006917,CfiA26,
CfiA27,3006918,CfiA27,
CfiA4,3006919,CfiA4,
CfiA8,3006920,CfiA8,
CfiA9,3006921,CfiA9,
CMA-1,3006922,CMA-1,
CMA-2,3006923,CMA-2,
CME-2,3006155,CME-2,
CMH-2,3006854,CMH-2,
CMH-3,3006855,CMH-3,
CMH-4,3006856,CMH-4,
CMH-5,3006857,CMH-5,
CMH-6,3006858,CMH-6,
CMY-106,3002118,CMY-106,
CMY-109,3002121,CMY-109,
CMY-131,3003170,CMY-131,
CMY-137,3006457,CMY-137,
CMY-159,3006458,CMY-159,
CMY-167,3006459,CMY-167,
CMY-168,3006460,CMY-168,
CMY-169,3006461,CMY-169,
CMY-170,3006462,CMY-170,
CMY-174,3006463,CMY-174,
CMY-8b,3006464,CMY-8b,
CRD3-1,3006864,CRD3-1,
CRH-1,3006865,CRH-1,
CRH-2,3006866,CRH-2,
CRH-3,3006867,CRH-3,
CRP-1,3006868,CRP-1,
CSA-1,3006869,CSA-1,
CSA-2,3006870,CSA-2,
CSP-1,3006871,CSP-1,
CTX-M-127,3001986,CTX-M-127,
CTX-M-138,3001996,CTX-M-138,
CTX-M-140,3001998,CTX-M-140,
CTX-M-143,3002001,CTX-M-143,
CTX-M-146,3002004,CTX-M-146,
CTX-M-150,3002007,CTX-M-150,
CTX-M-153,3002010,CTX-M-153,
CTX-M-154,3002011,CTX-M-154,
CTX-M-167,3005590,CTX-M-167,
CTX-M-168,3005591,CTX-M-168,
CTX-M-169,3005592,CTX-M-169,
CTX-M-170,3005593,CTX-M-170,
CTX-M-171,3005594,CTX-M-171,
CTX-M-172,3005595,CTX-M-172,
CTX-M-173,3005596,CTX-M-173,
CTX-M-174,3005597,CTX-M-174,
CTX-M-175,3005598,CTX-M-175,
CTX-M-176,3005599,CTX-M-176,
CTX-M-177,3005600,CTX-M-177,
CTX-M-178,3005601,CTX-M-178,
CTX-M-179,3005602,CTX-M-179,
CTX-M-180,3005603,CTX-M-180,
CTX-M-181,3005604,CTX-M-181,
CTX-M-182,3005605,CTX-M-182,
CTX-M-183,3005606,CTX-M-183,
CTX-M-184,3005607,CTX-M-184,
CTX-M-185,3005608,CTX-M-185,
CTX-M-186,3005609,CTX-M-186,
CTX-M-187,3005610,CTX-M-187,
CTX-M-188,3005611,CTX-M-188,
CTX-M-189,3005612,CTX-M-189,
CTX-M-190,3005613,CTX-M-190,
CTX-M-191,3005614,CTX-M-191,
CTX-M-192,3005615,CTX-M-192,
CTX-M-193,3005616,CTX-M-193,
CTX-M-194,3005617,CTX-M-194,
CTX-M-195,3005618,CTX-M-195,
CTX-M-196,3005619,CTX-M-196,
CTX-M-197,3005620,CTX-M-197,
CTX-M-198,3005621,CTX-M-198,
CTX-M-199,3005622,CTX-M-199,
CTX-M-200,3005623,CTX-M-200,
CTX-M-201,3005624,CTX-M-201,
CTX-M-202,3005625,CTX-M-202,
CTX-M-203,3005626,CTX-M-203,
CTX-M-204,3005627,CTX-M-204,
CTX-M-205,3005628,CTX-M-205,
CTX-M-206,3005629,CTX-M-206,
CTX-M-207,3005630,CTX-M-207,
CTX-M-208,3005631,CTX-M-208,
CTX-M-209,3005632,CTX-M-209,
CTX-M-210,3005633,CTX-M-210,
CTX-M-211,3005634,CTX-M-211,
CTX-M-212,3005635,CTX-M-212,
CTX-M-213,3005636,CTX-M-213,
CTX-M-214,3005637,CTX-M-214,
CTX-M-215,3005638,CTX-M-215,
CTX-M-216,3005639,CTX-M-216,
CTX-M-217,3005640,CTX-M-217,
CTX-M-218,3005641,CTX-M-218,
CTX-M-219,3005642,CTX-M-219,
CTX-M-220,3005643,CTX-M-220,
CTX-M-221,3005644,CTX-M-221,
CTX-M-222,3005645,CTX-M-222,
CTX-M-223,3005646,CTX-M-223,
CTX-M-224,3005647,CTX-M-224,
CTX-M-225,3005648,CTX-M-225,
CTX-M-226,3005649,CTX-M-226,
CTX-M-227,3005650,CTX-M-227,
CTX-M-228,3005651,CTX-M-228,
CTX-M-229,3005652,CTX-M-229,
CTX-M-230,3005653,CTX-M-230,
CTX-M-231,3005654,CTX-M-231,
CTX-M-232,3005655,CTX-M-232,
CTX-M-233,3005656,CTX-M-233,
CTX-M-234,3005657,CTX-M-234,
CTX-M-235,3005658,CTX-M-235,
CTX-M-236,3005659,CTX-M-236,
CTX-M-237,3005660,CTX-M-237,
CTX-M-238,3005661,CTX-M-238,
CTX-M-239,3005662,CTX-M-239,
CTX-M-240,3005663,CTX-M-240,
CTX-M-241,3005664,CTX-M-241,
CTX-M-242,3005665,CTX-M-242,
CTX-M-244,3005666,CTX-M-244,
CTX-M-73,3001934,CTX-M-73,
CTX-M-97,3005667,CTX-M-97,
CVI-1,3006924,CVI-1,
DHA-23,3002154,DHA-23,
DHA-24,3006465,DHA-24,
DHA-25,3006466,DHA-25,
DHA-26,3006467,DHA-26,
DHA-27,3006468,DHA-27,
DHA-28,3006469,DHA-28,
DHA-29,3006470,DHA-29,
DHA-4,3002137,DHA-4,
DHT2-1,3006872,DHT2-1,
EAM-1,3006873,EAM-1,
EBR-3,3005461,EBR-3,
EBR-4,3005462,EBR-4,
EC-13,3006874,EC-13,
EC-14,3006875,EC-14,
EC-15,3006876,EC-15,
EC-16,3006877,EC-16,
EC-18,3006878,EC-18,
EC-19,3006879,EC-19,
EC-5,3006880,EC-5,
EC-8,3006881,EC-8,
ECM-1,3006882,ECM-1,
ECV-1,3006883,ECV-1,
EFM-1,3006884,EFM-1,
ELM-1,3006885,ELM-1,
EVM-1,3006886,EVM-1,
FIA-1,3006887,FIA-1,
FOX-12,3002165,FOX-12,
FOX-13,3006471,FOX-13,
FOX-14,3006472,FOX-14,
FOX-15,3006473,FOX-15,
FOX-16,3006474,FOX-16,
FOX-17,3006475,FOX-17,
FRI-10,3006227,FRI-10,
GES-25,3003185,GES-25,
GES-27,3006156,GES-27,
GES-28,3006157,GES-28,
GES-29,3006158,GES-29,
GES-30,3006159,GES-30,
GES-31,3006160,GES-31,
GES-32,3006161,GES-32,
GES-33,3006162,GES-33,
GES-34,3006163,GES-34,
GES-35,3006164,GES-35,
GES-36,3006165,GES-36,
GES-37,3006166,GES-37,
GES-38,3006167,GES-38,
GES-39,3006168,GES-39,
GES-40,3006169,GES-40,
GES-41,3006170,GES-41,
GES-42,3006171,GES-42,
GES-43,3006172,GES-43,
GES-44,3006173,GES-44,
GES-45,3006174,GES-45,
GES-46,3006175,GES-46,
GIL-1,3006888,GIL-1,
GMB-1,3006889,GMB-1,
GOB-19,3005668,GOB-19,
GOB-20,3005669,GOB-20,
GOB-21,3005670,GOB-21,
GOB-22,3005671,GOB-22,
GOB-23,3005672,GOB-23,
GOB-24,3005673,GOB-24,
GOB-25,3005674,GOB-25,
GOB-26,3005675,GOB-26,
GOB-27,3005676,GOB-27,
GOB-28,3005677,GOB-28,
GOB-29,3005678,GOB-29,
GOB-30,3005679,GOB-30,
GOB-31,3005680,GOB-31,
GOB-32,3005681,GOB-32,
GOB-33,3005682,GOB-33,
GOB-34,3005683,GOB-34,
GOB-35,3005684,GOB-35,
GOB-36,3005685,GOB-36,
GOB-37,3005686,GOB-37,
GOB-38,3005687,GOB-38,
GOB-39,3005688,GOB-39,
GOB-40,3005689,GOB-40,
GOB-41,3005690,GOB-41,
GOB-42,3005691,GOB-42,
GOB-43,3005692,GOB-43,
GOB-44,3005693,GOB-44,
GOB-45,3005694,GOB-45,
GOB-46,3005695,GOB-46,
GOB-48,3005696,GOB-48,
GOB-49,3005697,GOB-49,
GOB-50,3005698,GOB-50,
GOB-51,3005699,GOB-51,
GRD23-1,3006925,GRD23-1,
GRD33-1,3006926,GRD33-1,
IMI-12,3006176,IMI-12,
IMI-13,3006177,IMI-13,
IMI-14,3006178,IMI-14,
IMI-15,3006179,IMI-15,
IMI-16,3006180,IMI-16,
IMI-17,3006181,IMI-17,
IMI-18,3006182,IMI-18,
IMI-19,3006183,IMI-19,
IMI-20,3006184,IMI-20,
IMI-21,3006185,IMI-21,
IMI-5,3001862,IMI-5,
IMI-6,3001863,IMI-6,
IMI-9,3003143,IMI-9,
IMP-17,3002208,IMP-17,
IMP-23,3002214,IMP-23,
IMP-39,3002230,IMP-39,
IMP-46,3002237,IMP-46,
IMP-53,3005463,IMP-53,
IMP-54,3005464,IMP-54,
IMP-58,3005465,IMP-58,
IMP-59,3005466,IMP-59,
IMP-60,3005467,IMP-60,
IMP-61,3005468,IMP-61,
IMP-62,3005469,IMP-62,
IMP-63,3005470,IMP-63,
IMP-64,3005471,IMP-64,
IMP-65,3005472,IMP-65,
IMP-66,3005473,IMP-66,
IMP-67,3005474,IMP-67,
IMP-69,3005475,IMP-69,
IMP-70,3005476,IMP-70,
IMP-71,3005477,IMP-71,
IMP-73,3005478,IMP-73,
IMP-74,3005479,IMP-74,
IMP-75,3005480,IMP-75,
IMP-76,3005481,IMP-76,
IMP-77,3005482,IMP-77,
IMP-78,3005483,IMP-78,
IMP-79,3005484,IMP-79,
IMP-80,3005485,IMP-80,
IMP-81,3005486,IMP-81,
IMP-82,3005487,IMP-82,
IMP-83,3005488,IMP-83,
IMP-84,3005489,IMP-84,
IMP-85,3005490,IMP-85,
IMP-88,3005491,IMP-88,
IMP-89,3005492,IMP-89,
IND-16,3005493,IND-16,
KLUC-1,3006927,KLUC-1,
KLUC-2,3006928,KLUC-2,
KLUC-3,3006929,KLUC-3,
KLUC-4,3006930,KLUC-4,
KLUC-5,3006931,KLUC-5,
KPC-21,3003145,KPC-21,
KPC-44,3006186,KPC-44,
KPC-58,3006187,KPC-58,
KPC-59,3006188,KPC-59,
KPC-60,3006189,KPC-60,
KPC-61,3006190,KPC-61,
KPC-62,3006191,KPC-62,
KPC-63,3006192,KPC-63,
KPC-64,3006193,KPC-64,
KPC-65,3006194,KPC-65,
KPC-66,3006195,KPC-66,
KPC-71,3006196,KPC-71,
KPC-72,3006197,KPC-72,
KPC-73,3006198,KPC-73,
KPC-74,3006199,KPC-74,
KPC-75,3006200,KPC-75,
KPC-76,3006201,KPC-76,
KPC-77,3006202,KPC-77,
KPC-78,3006203,KPC-78,
KPC-79,3006204,KPC-79,
KPC-80,3006205,KPC-80,
KPC-81,3006206,KPC-81,
KPC-82,3006207,KPC-82,
LEN-27,3006932,LEN-27,
LEN-28,3006933,LEN-28,
LEN-31,3006934,LEN-31,
LHK-1,3006935,LHK-1,
LHK-2,3006936,LHK-2,
LHK-3,3006937,LHK-3,
LHK-4,3006938,LHK-4,
LHK-5,3006939,LHK-5,
LHK-6,3006940,LHK-6,
LRG-1,3006941,LRG-1,
LUS-1,3006942,LUS-1,
LUT-1,3006943,LUT-1,
LUT-2,3006944,LUT-2,
LUT-3,3006945,LUT-3,
LUT-4,3006946,LUT-4,
LUT-5,3006947,LUT-5,
LUT-6,3006948,LUT-6,
MAL-1,3006949,MAL-1,
MAL-2,3006950,MAL-2,
MBL1b,3006951,MBL1b,
MIR-18,3003139,MIR-18,
MIR-19,3006859,MIR-19,
MIR-20,3006860,MIR-20,
MIR-21,3006861,MIR-21,
MIR-22,3006862,MIR-22,
MIR-7,3002172,MIR-7,
MOC-1,3006952,MOC-1,
MOR-2,3006953,MOR-2,
MOX-10,3003140,MOX-10,
MOX-11,3003141,MOX-11,
MOX-12,3006477,MOX-12,
MOX-13,3006478,MOX-13,
MOX-14,3006479,MOX-14,
MYO-1,3006954,MYO-1,
MYX-1,3006955,MYX-1,
NDM-26,3004869,NDM-26,
NDM-30,3005700,NDM-30,
NDM-31,3005701,NDM-31,
OHIO-1,3006956,OHIO-1,
OKP-A-17,3006141,OKP-A-17,
OKP-B-16,3006142,OKP-B-16,
OKP-B-21,3006143,OKP-B-21,
OKP-B-22,3006144,OKP-B-22,
OKP-B-23,3006145,OKP-B-23,
OKP-B-24,3006146,OKP-B-24,
OKP-B-34,3006147,OKP-B-34,
OKP-B-36,3006148,OKP-B-36,
OKP-B-40,3006149,OKP-B-40,
OKP-B-41,3006150,OKP-B-41,
OKP-B-45,3006151,OKP-B-45,
OKP-C-1,3006152,OKP-C-1,
OKP-D-1,3006153,OKP-D-1,
ORN-1,3006957,ORN-1,
ORN-2,3006958,ORN-2,
ORN-3,3006959,ORN-3,
ORN-4,3006960,ORN-4,
ORN-5,3006961,ORN-5,
ORN-6,3006962,ORN-6,
ORR-1,3006963,ORR-1,
OXA-114b,3005702,OXA-114b,
OXA-114c,3005703,OXA-114c,
OXA-114d,3005704,OXA-114d,
OXA-114e,3005705,OXA-114e,
OXA-114f,3005706,OXA-114f,
OXA-114g,3005707,OXA-114g,
OXA-114h,3005708,OXA-114h,
OXA-114i,3005709,OXA-114i,
OXA-114j,3005710,OXA-114j,
OXA-114k,3005711,OXA-114k,
OXA-114l,3005712,OXA-114l,
OXA-114m,3005713,OXA-114m,
OXA-114n,3005714,OXA-114n,
OXA-114p,3005715,OXA-114p,
OXA-114q,3005716,OXA-114q,
OXA-114r,3005717,OXA-114r,
OXA-114s,3005718,OXA-114s,
OXA-114t,3005719,OXA-114t,
OXA-114u,3005720,OXA-114u,
OXA-114v,3005721,OXA-114v,
OXA-114w,3005722,OXA-114w,
OXA-114x,3005723,OXA-114x,
OXA-159,3001464,OXA-159,
OXA-193,3001478,OXA-193,
OXA-307,3001762,OXA-307,
OXA-395,3001581,OXA-395,
OXA-396,3001582,OXA-396,
OXA-489,3005724,OXA-489,
OXA-491,3005725,OXA-491,
OXA-493,3005726,OXA-493,
OXA-494,3005727,OXA-494,
OXA-497,3005728,OXA-497,
OXA-498,3005729,OXA-498,
OXA-500,3005730,OXA-500,
OXA-501,3005731,OXA-501,
OXA-502,3005732,OXA-502,
OXA-503,3005733,OXA-503,
OXA-504,3005734,OXA-504,
OXA-505,3005735,OXA-505,
OXA-506,3005736,OXA-506,
OXA-507,3005737,OXA-507,
OXA-508,3005738,OXA-508,
OXA-509,3005739,OXA-509,
OXA-510,3005740,OXA-510,
OXA-511,3005741,OXA-511,
OXA-512,3005742,OXA-512,
OXA-513,3005743,OXA-513,
OXA-514,3005744,OXA-514,
OXA-515,3005745,OXA-515,
OXA-516,3005746,OXA-516,
OXA-517,3005747,OXA-517,
OXA-518,3005748,OXA-518,
OXA-519,3005749,OXA-519,
OXA-520,3005750,OXA-520,
OXA-521,3005751,OXA-521,
OXA-522,3005752,OXA-522,
OXA-523,3005753,OXA-523,
OXA-524,3005754,OXA-524,
OXA-525,3005755,OXA-525,
OXA-526,3005756,OXA-526,
OXA-527,3005757,OXA-527,
OXA-528,3005758,OXA-528,
OXA-529,3005759,OXA-529,
OXA-530,3005760,OXA-530,
OXA-531,3005761,OXA-531,
OXA-532,3005762,OXA-532,
OXA-533,3005763,OXA-533,
OXA-534,3005764,OXA-534,
OXA-536,3005765,OXA-536,
OXA-537,3005766,OXA-537,
OXA-538,3005767,OXA-538,
OXA-542,3005768,OXA-542,
OXA-545,3005769,OXA-545,
OXA-546,3005770,OXA-546,
OXA-547,3005771,OXA-547,
OXA-548,3005772,OXA-548,
OXA-549,3005773,OXA-549,
OXA-550,3005774,OXA-550,
OXA-551,3005775,OXA-551,
OXA-552,3005776,OXA-552,
OXA-553,3005777,OXA-553,
OXA-554,3005778,OXA-554,
OXA-555,3005779,OXA-555,
OXA-556,3005780,OXA-556,
OXA-557,3005781,OXA-557,
OXA-558,3005782,OXA-558,
OXA-559,3005783,OXA-559,
OXA-560,3005784,OXA-560,
OXA-561,3005785,OXA-561,
OXA-562,3005786,OXA-562,
OXA-563,3005787,OXA-563,
OXA-564,3005788,OXA-564,
OXA-565,3005789,OXA-565,
OXA-566,3005790,OXA-566,
OXA-567,3005791,OXA-567,
OXA-568,3005792,OXA-568,
OXA-569,3005793,OXA-569,
OXA-572,3005794,OXA-572,
OXA-574,3005795,OXA-574,
OXA-575,3005796,OXA-575,
OXA-576,3005797,OXA-576,
OXA-577,3005798,OXA-577,
OXA-578,3005799,OXA-578,
OXA-579,3005800,OXA-579,
OXA-580,3005801,OXA-580,
OXA-581,3005802,OXA-581,
OXA-582,3005803,OXA-582,
OXA-583,3005804,OXA-583,
OXA-584,3005805,OXA-584,
OXA-585,3005806,OXA-585,
OXA-586,3005807,OXA-586,
OXA-587,3005808,OXA-587,
OXA-588,3005809,OXA-588,
OXA-589,3005810,OXA-589,
OXA-590,3005811,OXA-590,
OXA-591,3005812,OXA-591,
OXA-592,3005813,OXA-592,
OXA-593,3005814,OXA-593,
OXA-594,3005815,OXA-594,
OXA-595,3005816,OXA-595,
OXA-596,3005817,OXA-596,
OXA-597,3005818,OXA-597,
OXA-598,3005819,OXA-598,
OXA-599,3005820,OXA-599,
OXA-600,3005821,OXA-600,
OXA-601,3005822,OXA-601,
OXA-602,3005823,OXA-602,
OXA-603,3005824,OXA-603,
OXA-604,3005825,OXA-604,
OXA-605,3005826,OXA-605,
OXA-606,3005827,OXA-606,
OXA-607,3005828,OXA-607,
OXA-608,3005829,OXA-608,
OXA-609,3005830,OXA-609,
OXA-610,3005831,OXA-610,
OXA-611,3005832,OXA-611,
OXA-612,3005833,OXA-612,
OXA-613,3005834,OXA-613,
OXA-614,3005835,OXA-614,
OXA-615,3005836,OXA-615,
OXA-616,3005837,OXA-616,
OXA-617,3005838,OXA-617,
OXA-618,3005839,OXA-618,
OXA-619,3005840,OXA-619,
OXA-620,3005841,OXA-620,
OXA-621,3005842,OXA-621,
OXA-622,3005843,OXA-622,
OXA-623,3005844,OXA-623,
OXA-624,3005845,OXA-624,
OXA-625,3005846,OXA-625,
OXA-626,3005847,OXA-626,
OXA-627,3005848,OXA-627,
OXA-628,3005849,OXA-628,
OXA-629,3005850,OXA-629,
OXA-630,3005851,OXA-630,
OXA-631,3005852,OXA-631,
OXA-632,3005853,OXA-632,
OXA-633,3005854,OXA-633,
OXA-634,3005855,OXA-634,
OXA-635,3005856,OXA-635,
OXA-636,3005857,OXA-636,
OXA-637,3005858,OXA-637,
OXA-638,3005859,OXA-638,
OXA-639,3005860,OXA-639,
OXA-640,3005861,OXA-640,
OXA-642,3005862,OXA-642,
OXA-643,3005863,OXA-643,
OXA-644,3005864,OXA-644,
OXA-645,3005865,OXA-645,
OXA-650,3005866,OXA-650,
OXA-651,3005867,OXA-651,
OXA-652,3005868,OXA-652,
OXA-654,3005869,OXA-654,
OXA-655,3005870,OXA-655,
OXA-656,3005871,OXA-656,
OXA-657,3005872,OXA-657,
OXA-658,3005873,OXA-658,
OXA-659,3005874,OXA-659,
OXA-660,3005875,OXA-660,
OXA-661,3005876,OXA-661,
OXA-662,3005877,OXA-662,
OXA-666,3005878,OXA-666,
OXA-667,3005879,OXA-667,
OXA-669,3005880,OXA-669,
OXA-670,3005881,OXA-670,
OXA-674,3005882,OXA-674,
OXA-675,3005883,OXA-675,
OXA-676,3005884,OXA-676,
OXA-677,3005885,OXA-677,
OXA-678,3005886,OXA-678,
OXA-679,3005887,OXA-679,
OXA-680,3005888,OXA-680,
OXA-682,3005889,OXA-682,
OXA-683,3005890,OXA-683,
OXA-684,3005891,OXA-684,
OXA-685,3005892,OXA-685,
OXA-686,3005893,OXA-686,
OXA-687,3005894,OXA-687,
OXA-688,3005895,OXA-688,
OXA-689,3005896,OXA-689,
OXA-690,3005897,OXA-690,
OXA-691,3005898,OXA-691,
OXA-692,3005899,OXA-692,
OXA-693,3005900,OXA-693,
OXA-694,3005901,OXA-694,
OXA-695,3005902,OXA-695,
OXA-696,3005903,OXA-696,
OXA-697,3005904,OXA-697,
OXA-698,3005905,OXA-698,
OXA-699,3005906,OXA-699,
OXA-700,3005907,OXA-700,
OXA-701,3005908,OXA-701,
OXA-702,3005909,OXA-702,
OXA-703,3005910,OXA-703,
OXA-704,3005911,OXA-704,
OXA-705,3005912,OXA-705,
OXA-706,3005913,OXA-706,
OXA-707,3005914,OXA-707,
OXA-708,3005915,OXA-708,
OXA-709,3005916,OXA-709,
OXA-710,3005917,OXA-710,
OXA-711,3005918,OXA-711,
OXA-712,3005919,OXA-712,
OXA-713,3005920,OXA-713,
OXA-714,3005921,OXA-714,
OXA-715,3005922,OXA-715,
OXA-716,3005923,OXA-716,
OXA-717,3005924,OXA-717,
OXA-718,3005925,OXA-718,
OXA-719,3005926,OXA-719,
OXA-720,3005927,OXA-720,
OXA-721,3005928,OXA-721,
OXA-722,3005929,OXA-722,
OXA-723,3005930,OXA-723,
OXA-726,3005931,OXA-726,
OXA-727,3005932,OXA-727,
OXA-728,3005933,OXA-728,
OXA-729,3005934,OXA-729,
OXA-730,3005935,OXA-730,
OXA-731,3005936,OXA-731,
OXA-732,3005937,OXA-732,
OXA-733,3005938,OXA-733,
OXA-734,3005939,OXA-734,
OXA-735,3005940,OXA-735,
OXA-736,3005941,OXA-736,
OXA-738,3005942,OXA-738,
OXA-739,3005943,OXA-739,
OXA-740,3005944,OXA-740,
OXA-741,3005945,OXA-741,
OXA-742,3005946,OXA-742,
OXA-743,3005947,OXA-743,
OXA-744,3005948,OXA-744,
OXA-745,3005949,OXA-745,
OXA-746,3005950,OXA-746,
OXA-747,3005951,OXA-747,
OXA-748,3005952,OXA-748,
OXA-749,3005953,OXA-749,
OXA-750,3005954,OXA-750,
OXA-751,3005955,OXA-751,
OXA-752,3005956,OXA-752,
OXA-753,3005957,OXA-753,
OXA-754,3005958,OXA-754,
OXA-755,3005959,OXA-755,
OXA-756,3005960,OXA-756,
OXA-757,3005961,OXA-757,
OXA-758,3005962,OXA-758,
OXA-759,3005963,OXA-759,
OXA-760,3005964,OXA-760,
OXA-761,3005965,OXA-761,
OXA-762,3005966,OXA-762,
OXA-763,3005967,OXA-763,
OXA-764,3005968,OXA-764,
OXA-765,3005969,OXA-765,
OXA-766,3005970,OXA-766,
OXA-767,3005971,OXA-767,
OXA-768,3005972,OXA-768,
OXA-769,3005973,OXA-769,
OXA-770,3005974,OXA-770,
OXA-771,3005975,OXA-771,
OXA-772,3005976,OXA-772,
OXA-773,3005977,OXA-773,
OXA-774,3005978,OXA-774,
OXA-775,3005979,OXA-775,
OXA-776,3005980,OXA-776,
OXA-777,3005981,OXA-777,
OXA-778,3005982,OXA-778,
OXA-780,3005983,OXA-780,
OXA-781,3005984,OXA-781,
OXA-782,3005985,OXA-782,
OXA-783,3005986,OXA-783,
OXA-784,3005987,OXA-784,
OXA-785,3005988,OXA-785,
OXA-786,3005989,OXA-786,
OXA-787,3005990,OXA-787,
OXA-788,3005991,OXA-788,
OXA-789,3005992,OXA-789,
OXA-793,3005993,OXA-793,
OXA-794,3005994,OXA-794,
OXA-795,3005995,OXA-795,
OXA-796,3005996,OXA-796,
OXA-797,3005997,OXA-797,
OXA-798,3005998,OXA-798,
OXA-799,3005999,OXA-799,
OXA-800,3006000,OXA-800,
OXA-801,3006001,OXA-801,
OXA-802,3006002,OXA-802,
OXA-803,3006003,OXA-803,
OXA-804,3006004,OXA-804,
OXA-805,3006005,OXA-805,
OXA-806,3006006,OXA-806,
OXA-807,3006007,OXA-807,
OXA-808,3006008,OXA-808,
OXA-809,3006009,OXA-809,
OXA-810,3006010,OXA-810,
OXA-811,3006011,OXA-811,
OXA-813,3006012,OXA-813,
OXA-814,3006013,OXA-814,
OXA-815,3006014,OXA-815,
OXA-816,3006015,OXA-816,
OXA-817,3006016,OXA-817,
OXA-819,3006017,OXA-819,
OXA-820,3006018,OXA-820,
OXA-821,3006019,OXA-821,
OXA-822,3006020,OXA-822,
OXA-823,3006021,OXA-823,
OXA-824,3006022,OXA-824,
OXA-826,3006023,OXA-826,
OXA-827,3006024,OXA-827,
OXA-828,3006025,OXA-828,
OXA-829,3006026,OXA-829,
OXA-830,3006027,OXA-830,
OXA-831,3006028,OXA-831,
OXA-832,3006029,OXA-832,
OXA-833,3006030,OXA-833,
OXA-834,3006031,OXA-834,
OXA-836,3006032,OXA-836,
OXA-839,3006033,OXA-839,
OXA-840,3006034,OXA-840,
OXA-841,3006035,OXA-841,
OXA-842,3006036,OXA-842,
OXA-843,3006037,OXA-843,
OXA-844,3006038,OXA-844,
OXA-845,3006039,OXA-845,
OXA-847,3006040,OXA-847,
OXA-848,3006041,OXA-848,
OXA-849,3006042,OXA-849,
OXA-851,3006043,OXA-851,
OXA-852,3006044,OXA-852,
OXA-853,3006045,OXA-853,
OXA-854,3006046,OXA-854,
OXA-855,3006047,OXA-855,
OXA-856,3006048,OXA-856,
OXA-857,3006049,OXA-857,
OXA-858,3006050,OXA-858,
OXA-859,3006051,OXA-859,
OXA-860,3006052,OXA-860,
OXA-861,3006053,OXA-861,
OXA-862,3006054,OXA-862,
OXA-863,3006055,OXA-863,
OXA-864,3006056,OXA-864,
OXA-865,3006057,OXA-865,
OXA-866,3006058,OXA-866,
OXA-867,3006059,OXA-867,
OXA-868,3006060,OXA-868,
OXA-869,3006061,OXA-869,
OXA-870,3006062,OXA-870,
OXA-871,3006063,OXA-871,
OXA-872,3006064,OXA-872,
OXA-873,3006065,OXA-873,
OXA-874,3006066,OXA-874,
OXA-875,3006067,OXA-875,
OXA-876,3006068,OXA-876,
OXA-877,3006069,OXA-877,
OXA-878,3006070,OXA-878,
OXA-879,3006071,OXA-879,
OXA-880,3006072,OXA-880,
OXA-881,3006073,OXA-881,
OXA-882,3006074,OXA-882,
OXA-883,3006075,OXA-883,
OXA-884,3006076,OXA-884,
OXA-885,3006077,OXA-885,
